dataset,mr,mrr,hits@1,hits@3,hits@10,hits@10_50,eval_seconds,peak_gpu_mem_bytes
NELLInductive:v4,100.25605010986328,0.5473112463951111,0.4281271696090698,0.6281962990760803,0.7622667551040649,0.931769847869873,153.608,1706246656
