dataset,mr,mrr,hits@1,hits@3,hits@10,hits@10_50,eval_seconds,peak_gpu_mem_bytes
WN18RRInductive:v1,68.83646392822266,0.7088062167167664,0.6702412962913513,0.7265415787696838,0.7761394381523132,0.8807910084724426,21.05,1688049664
