dataset,mr,mrr,hits@1,hits@3,hits@10,hits@10_50,eval_seconds,peak_gpu_mem_bytes
Metafam:Metafam,4.442934989929199,0.47274452447891235,0.31521740555763245,0.4945652186870575,0.9375,1.0000001192092896,53.918,1690391040
