dataset,mr,mrr,hits@1,hits@3,hits@10,hits@10_50,eval_seconds,peak_gpu_mem_bytes
NLIngram:0,187.44102478027344,0.3236498534679413,0.22214941680431366,0.3676277995109558,0.5104849338531494,0.8681642413139343,244.403,1703953408
