dataset,mr,mrr,hits@1,hits@3,hits@10,hits@10_50,eval_seconds,peak_gpu_mem_bytes
NELLInductive:v1,4.2014923095703125,0.7230798602104187,0.6467661261558533,0.781094491481781,0.8358208537101746,0.8944864869117737,6.761,1385739264
