dataset,mr,mrr,hits@1,hits@3,hits@10,hits@10_50,eval_seconds,peak_gpu_mem_bytes
WikiTopicsMT1:health,1023.6893310546875,0.25082623958587646,0.17656448483467102,0.2362707406282425,0.4227330684661865,0.8408696055412292,4864.853,2072363008
