dataset,mr,mrr,hits@1,hits@3,hits@10,hits@10_50,eval_seconds,peak_gpu_mem_bytes
ILPC2022:small,727.6397094726562,0.29414787888526917,0.2151964157819748,0.3309786319732666,0.4477946162223816,0.8273335099220276,852.535,1738033664
