dataset,mr,mrr,hits@1,hits@3,hits@10,hits@10_50,eval_seconds,peak_gpu_mem_bytes
WikiTopicsMT3:infra,250.1763153076172,0.6236955523490906,0.5569646954536438,0.6542620062828064,0.7505197525024414,0.9605258107185364,2848.136,2078047232
