dataset,mr,mrr,hits@1,hits@3,hits@10,hits@10_50
FBNELL:FBNELL_v1,65.67839050292969,0.4687882363796234,0.3676716983318329,0.5100502371788025,0.6649916172027588,0.987008273601532
