dataset,mr,mrr,hits@1,hits@3,hits@10,hits@10_50
WikiTopicsMT3:infra,83.53056335449219,0.6494522094726562,0.5804573893547058,0.6848233342170715,0.7833679914474487,0.9867121577262878
