dataset,mr,mrr,hits@1,hits@3,hits@10,hits@10_50
FBNELL:FBNELL_v1,66.76214599609375,0.4734078347682953,0.3793969750404358,0.5284757018089294,0.6532663106918335,0.9882258176803589
