dataset,mr,mrr,hits@1,hits@3,hits@10,hits@10_50
WikiTopicsMT4:sci,340.1602783203125,0.2934439480304718,0.21109509468078613,0.32168588042259216,0.45533138513565063,0.9422850608825684
