dataset,mr,mrr,hits@1,hits@3,hits@10,hits@10_50
WikiTopicsMT3:infra,62.07463836669922,0.6825922131538391,0.6135135293006897,0.7153846621513367,0.8226611614227295,0.9906447529792786
